bins,hist
-5.0,1.48671951473430e-6
-4.898989898989899,2.45106104294232e-6
-4.797979797979798,3.99989037241663e-6
-4.696969696969697,6.46116639264880e-6
-4.595959595959596,1.03310065813218e-5
-4.494949494949495,1.63509588958253e-5
-4.393939393939394,2.56160811951381e-5
-4.292929292929293,3.97238223814146e-5
-4.191919191919192,6.09759039529896e-5
-4.090909090909091,9.26476353230145e-5
-3.9898989898989896,0.000139341123134969
-3.888888888888889,0.000207440308767921
-3.787878787878788,0.000305686225478055
-3.686868686868687,0.000445889724807599
-3.5858585858585856,0.000643795497926865
-3.484848484848485,0.000920104769622965
-3.383838383838384,0.00130165384164891
-3.282828282828283,0.00182273109600128
-3.1818181818181817,0.00252649577810394
-3.080808080808081,0.00346643791897576
-2.9797979797979797,0.00470779076312334
-2.878787878787879,0.00632877642858276
-2.7777777777777777,0.00842153448411835
-2.676767676767677,0.0110925548393749
-2.5757575757575757,0.0144624147976342
-2.474747474747475,0.0186646099340664
-2.3737373737373737,0.0238432745020429
-2.272727272727273,0.0301496139168007
-2.1717171717171717,0.0377369231406399
-2.070707070707071,0.0467541424067054
-1.9696969696969697,0.0573380051248129
-1.868686868686869,0.0696039583923258
-1.7676767676767677,0.0836361772145172
-1.6666666666666665,0.0994771387927487
-1.5656565656565657,0.117117359532744
-1.4646464646464645,0.136486009187470
-1.3636363636363638,0.157443187618844
-1.2626262626262625,0.179774665124813
-1.1616161616161618,0.203189835501224
-1.0606060606060606,0.227323505631361
-0.9595959595959593,0.251741946984239
-0.858585858585859,0.275953371470115
-0.7575757575757578,0.299422683271100
-0.6565656565656566,0.321590023409410
-0.5555555555555554,0.341892294166129
-0.45454545454545503,0.359786557812623
-0.3535353535353538,0.374773979406390
-0.2525252525252526,0.386422853089569
-0.15151515151515138,0.394389234004919
-0.050505050505050164,0.398433801691346
0.050505050505050164,0.398433801691346
0.15151515151515138,0.394389234004919
0.2525252525252526,0.386422853089569
0.3535353535353538,0.374773979406390
0.45454545454545414,0.359786557812623
0.5555555555555554,0.341892294166129
0.6565656565656566,0.321590023409410
0.7575757575757578,0.299422683271100
0.8585858585858581,0.275953371470116
0.9595959595959593,0.251741946984239
1.0606060606060606,0.227323505631361
1.1616161616161618,0.203189835501224
1.262626262626262,0.179774665124813
1.3636363636363633,0.157443187618844
1.4646464646464645,0.136486009187470
1.5656565656565657,0.117117359532744
1.666666666666667,0.0994771387927487
1.7676767676767673,0.0836361772145173
1.8686868686868685,0.0696039583923258
1.9696969696969697,0.0573380051248129
2.070707070707071,0.0467541424067054
2.1717171717171713,0.0377369231406399
2.2727272727272725,0.0301496139168007
2.3737373737373737,0.0238432745020429
2.474747474747475,0.0186646099340664
2.5757575757575752,0.0144624147976342
2.6767676767676765,0.0110925548393749
2.7777777777777777,0.00842153448411835
2.878787878787879,0.00632877642858276
2.9797979797979792,0.00470779076312334
3.0808080808080813,0.00346643791897576
3.1818181818181817,0.00252649577810394
3.282828282828282,0.00182273109600128
3.383838383838384,0.00130165384164891
3.4848484848484844,0.000920104769622967
3.5858585858585865,0.000643795497926863
3.686868686868687,0.000445889724807599
3.787878787878787,0.000305686225478056
3.8888888888888893,0.000207440308767920
3.9898989898989896,0.000139341123134969
4.09090909090909,9.26476353230145e-5
4.191919191919192,6.09759039529896e-5
4.292929292929292,3.97238223814149e-5
4.3939393939393945,2.56160811951381e-5
4.494949494949495,1.63509588958253e-5
4.595959595959595,1.03310065813218e-5
4.696969696969697,6.46116639264880e-6
4.797979797979798,3.99989037241663e-6
4.8989898989899,2.45106104294232e-6
5.0,1.48671951473430e-6
